key_id,player_id,family_name,given_name,birth_date,female,goal_keeper,defender,midfielder,forward,count_tournaments,list_tournaments,player_wikipedia_link,tournament_id,tournament_name,year,start_date,host_country,age_at_tournament,total_goals,penalty,own_goal,matches_played,matches_started,matches_as_substitute,positions_played,team_id,played,wins,draws,losses,goals_for,goals_against,goal_difference,points,position,win_rate,avg_goals_per_match,avg_conceded_per_match
2182,P-44313,Cullmann,Bernhard,1949-11-01,0,0,0,1,0,2,"1974, 1978",https://en.wikipedia.org/wiki/Bernhard_Cullmann,WC-1974,1974 FIFA Men's World Cup,1974,1974-06-13,West Germany,24.0,1.0,0.0,0.0,3.0,3.0,0.0,"center midfielder, midfielder",T-86,6.0,5.0,0.0,1.0,11.0,3.0,8.0,10.0,1.0,0.8333333333333334,1.8333333333333333,0.5
2183,P-53385,Cummings,Harold,1992-03-01,0,0,1,0,0,1,2018,https://en.wikipedia.org/wiki/Harold_Cummings,WC-2018,2018 FIFA Men's World Cup,2018,2018-06-14,Russia,26.0,0.0,0.0,0.0,1.0,0.0,1.0,defender,T-54,3.0,0.0,0.0,3.0,2.0,11.0,-9.0,0.0,4.0,0.0,0.6666666666666666,3.6666666666666665
2184,P-67089,Cummings,Jason,1995-08-01,0,0,0,0,1,1,2022,https://en.wikipedia.org/wiki/Jason_Cummings,WC-2022,2022 FIFA Men's World Cup,2022,2022-11-20,Qatar,27.0,0.0,0.0,0.0,1.0,0.0,1.0,forward,T-04,3.0,2.0,0.0,1.0,3.0,4.0,-1.0,6.0,2.0,0.6666666666666666,1.0,1.3333333333333333
2185,P-57630,Cunningham,Kenny,1971-06-28,0,0,1,0,0,1,2002,https://en.wikipedia.org/wiki/Kenny_Cunningham,WC-2002,2002 FIFA Men's World Cup,2002,2002-05-31,"Korea, Japan",30.0,0.0,0.0,0.0,2.0,0.0,2.0,defender,T-60,3.0,1.0,2.0,0.0,5.0,2.0,3.0,5.0,2.0,0.3333333333333333,1.6666666666666667,0.6666666666666666
2186,P-39669,Cunningham,Willie,1925-02-22,0,0,1,0,0,1,1954,https://en.wikipedia.org/wiki/Willie_Cunningham_(footballer_born_1925),WC-1954,1954 FIFA Men's World Cup,1954,1954-06-16,Switzerland,29.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,T-64,2.0,0.0,0.0,2.0,0.0,8.0,-8.0,0.0,4.0,0.0,0.0,4.0
2187,P-82190,Cunningham,Willie,1930-02-20,0,0,1,0,0,1,1958,https://en.wikipedia.org/wiki/Willie_Cunningham_(Northern_Irish_footballer),WC-1958,1958 FIFA Men's World Cup,1958,1958-06-08,Sweden,28.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,T-52,3.0,1.0,1.0,1.0,4.0,5.0,-1.0,3.0,2.0,0.3333333333333333,1.3333333333333333,1.6666666666666667
2188,P-39161,Curran,Colin,1947-08-21,0,0,1,0,0,1,1974,https://en.wikipedia.org/wiki/Colin_Curran,WC-1974,1974 FIFA Men's World Cup,1974,1974-06-13,West Germany,26.0,1.0,0.0,1.0,3.0,3.0,0.0,"left back, defender",T-04,3.0,0.0,1.0,2.0,0.0,5.0,-5.0,1.0,4.0,0.0,0.0,1.6666666666666667
2189,P-36975,Cush,Wilbur,1928-06-10,0,0,0,0,1,1,1958,https://en.wikipedia.org/wiki/Wilbur_Cush,WC-1958,1958 FIFA Men's World Cup,1958,1958-06-08,Sweden,30.0,1.0,0.0,0.0,0.0,0.0,0.0,Unknown,T-52,3.0,1.0,1.0,1.0,4.0,5.0,-1.0,3.0,2.0,0.3333333333333333,1.3333333333333333,1.6666666666666667
2190,P-77440,Custers,Theo,1950-08-10,0,1,0,0,0,1,1982,https://en.wikipedia.org/wiki/Theo_Custers,WC-1982,1982 FIFA Men's World Cup,1982,1982-06-13,Spain,31.0,0.0,0.0,0.0,1.0,1.0,0.0,goal keeper,T-06,5.0,2.0,1.0,2.0,3.0,5.0,-2.0,5.0,1.0,0.4,0.6,1.0
2191,P-39315,Cuthbert,Erin,1998-07-19,1,0,0,0,1,1,2019,https://en.wikipedia.org/wiki/Erin_Cuthbert,WC-2019,2019 FIFA Women's World Cup,2019,2019-06-07,France,20.0,1.0,0.0,0.0,3.0,3.0,0.0,center forward,T-64,3.0,0.0,1.0,2.0,5.0,7.0,-2.0,1.0,4.0,0.0,1.6666666666666667,2.3333333333333335
2192,P-27752,Czako,Iosif,1906-06-11,0,0,1,0,0,1,1930,https://en.wikipedia.org/wiki/Iosif_Czako,WC-1930,1930 FIFA Men's World Cup,1930,1930-07-13,Uruguay,24.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,T-61,2.0,1.0,0.0,1.0,3.0,5.0,-2.0,2.0,2.0,0.5,1.5,2.5
2193,P-64188,Czerkiewicz,Ed,1912-07-08,0,0,1,0,0,1,1934,https://en.wikipedia.org/wiki/Ed_Czerkiewicz,WC-1934,1934 FIFA Men's World Cup,1934,1934-05-27,Italy,21.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,T-83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
2194,P-88070,Czerniatynski,Alexandre,1960-07-28,0,0,0,0,1,2,"1982, 1994",https://en.wikipedia.org/wiki/Alexandre_Czerniatynski,WC-1982,1982 FIFA Men's World Cup,1982,1982-06-13,Spain,21.0,1.0,0.0,0.0,5.0,4.0,1.0,forward,T-06,5.0,2.0,1.0,2.0,3.0,5.0,-2.0,5.0,1.0,0.4,0.6,1.0
2195,P-93334,Czibor,Zoltán,1929-08-08,0,0,0,0,1,1,1954,https://en.wikipedia.org/wiki/Zolt%C3%A1n_Czibor,WC-1954,1954 FIFA Men's World Cup,1954,1954-06-16,Switzerland,24.0,3.0,0.0,0.0,0.0,0.0,0.0,Unknown,T-36,2.0,2.0,0.0,0.0,17.0,3.0,14.0,4.0,1.0,1.0,8.5,1.5
2196,P-20435,D'Angelo,Sabrina,1993-05-11,1,1,0,0,0,1,2019,https://en.wikipedia.org/wiki/Sabrina_D%27Angelo,WC-2019,2019 FIFA Women's World Cup,2019,2019-06-07,France,26.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,T-12,3.0,2.0,0.0,1.0,4.0,2.0,2.0,6.0,2.0,0.6666666666666666,1.3333333333333333,0.6666666666666666
2197,P-11183,D'Astolfo,Federica,1966-10-27,1,0,0,1,0,2,"1991, 1999",https://en.wikipedia.org/wiki/Federica_D%27Astolfo,WC-1991,1991 FIFA Women's World Cup,1991,1991-11-16,China,25.0,0.0,0.0,0.0,4.0,4.0,0.0,midfielder,T-41,3.0,2.0,0.0,1.0,6.0,2.0,4.0,4.0,2.0,0.6666666666666666,2.0,0.6666666666666666
2198,P-13437,da Costa,Jair,1940-07-09,0,0,0,0,1,1,1962,https://en.wikipedia.org/wiki/Jair_da_Costa,WC-1962,1962 FIFA Men's World Cup,1962,1962-05-30,Chile,21.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,T-09,3.0,2.0,1.0,0.0,4.0,1.0,3.0,5.0,1.0,0.6666666666666666,1.3333333333333333,0.3333333333333333
2199,P-99089,da Costa,Manuel,1986-05-06,0,0,1,0,0,1,2018,"https://en.wikipedia.org/wiki/Manuel_da_Costa_(footballer,_born_1986)",WC-2018,2018 FIFA Men's World Cup,2018,2018-06-14,Russia,32.0,0.0,0.0,0.0,3.0,2.0,1.0,"defender, center back",T-47,3.0,0.0,1.0,2.0,2.0,4.0,-2.0,1.0,4.0,0.0,0.6666666666666666,1.3333333333333333
2200,P-41064,da Guia,Ademir,1942-04-03,0,0,0,1,0,1,1974,https://en.wikipedia.org/wiki/Ademir_da_Guia,WC-1974,1974 FIFA Men's World Cup,1974,1974-06-13,West Germany,32.0,0.0,0.0,0.0,1.0,1.0,0.0,defender,T-09,6.0,3.0,2.0,1.0,6.0,3.0,3.0,8.0,2.0,0.5,1.0,0.5
2201,P-56060,da Guia,Domingos,1912-11-19,0,0,1,0,0,1,1938,https://en.wikipedia.org/wiki/Domingos_da_Guia,WC-1938,1938 FIFA Men's World Cup,1938,1938-06-04,France,25.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,T-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
2202,P-94995,da Silva,Jorge,1961-12-11,0,0,0,0,1,1,1986,https://en.wikipedia.org/wiki/Jorge_Orosm%C3%A1n_da_Silva,WC-1986,1986 FIFA Men's World Cup,1986,1986-05-31,Mexico,24.0,0.0,0.0,0.0,3.0,2.0,1.0,forward,T-84,3.0,0.0,2.0,1.0,2.0,7.0,-5.0,2.0,3.0,0.0,0.6666666666666666,2.3333333333333335
2203,P-30891,da Silva,Paulo,1980-02-01,0,0,1,0,0,2,"2006, 2010",https://en.wikipedia.org/wiki/Paulo_da_Silva,WC-2006,2006 FIFA Men's World Cup,2006,2006-06-09,Germany,26.0,0.0,0.0,0.0,1.0,0.0,1.0,defender,T-55,3.0,1.0,0.0,2.0,2.0,2.0,0.0,3.0,3.0,0.3333333333333333,0.6666666666666666,0.6666666666666666
2204,P-55616,Dabanovič,Mladen,1971-09-13,0,1,0,0,0,1,2002,https://en.wikipedia.org/wiki/Mladen_Dabanovi%C4%8D,WC-2002,2002 FIFA Men's World Cup,2002,2002-05-31,"Korea, Japan",30.0,0.0,0.0,0.0,1.0,1.0,0.0,goal keeper,T-69,3.0,0.0,0.0,3.0,2.0,7.0,-5.0,0.0,4.0,0.0,0.6666666666666666,2.3333333333333335
2205,P-29896,Däbritz,Sara,1995-02-15,1,0,0,1,0,2,"2015, 2019",https://en.wikipedia.org/wiki/Sara_D%C3%A4britz,WC-2015,2015 FIFA Women's World Cup,2015,2015-06-06,Canada,20.0,2.0,0.0,0.0,5.0,2.0,3.0,"midfielder, left winger",T-31,3.0,2.0,1.0,0.0,15.0,1.0,14.0,7.0,1.0,0.6666666666666666,5.0,0.3333333333333333
2206,P-38371,Daei,Ali,1969-03-21,0,0,0,0,1,2,"1998, 2006",https://en.wikipedia.org/wiki/Ali_Daei,WC-1998,1998 FIFA Men's World Cup,1998,1998-06-10,France,29.0,0.0,0.0,0.0,3.0,3.0,0.0,forward,T-38,3.0,1.0,0.0,2.0,2.0,4.0,-2.0,3.0,3.0,0.3333333333333333,0.6666666666666666,1.3333333333333333
2207,P-53789,Daerden,Jos,1954-11-26,0,0,0,1,0,1,1982,https://en.wikipedia.org/wiki/Jos_Daerden,WC-1982,1982 FIFA Men's World Cup,1982,1982-06-13,Spain,27.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,T-06,5.0,2.0,1.0,2.0,3.0,5.0,-2.0,5.0,1.0,0.4,0.6,1.0
2208,P-27229,Daf,Omar,1977-02-12,0,0,1,0,0,1,2002,https://en.wikipedia.org/wiki/Omar_Daf,WC-2002,2002 FIFA Men's World Cup,2002,2002-05-31,"Korea, Japan",25.0,0.0,0.0,0.0,5.0,5.0,0.0,left back,T-65,3.0,1.0,2.0,0.0,5.0,4.0,1.0,5.0,2.0,0.3333333333333333,1.6666666666666667,1.3333333333333333
2209,P-45711,Dahane,Hadi,1946-01-01,0,0,0,1,0,1,1970,https://en.wikipedia.org/wiki/Hadi_Dahane,WC-1970,1970 FIFA Men's World Cup,1970,1970-05-31,Mexico,24.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,T-47,3.0,0.0,1.0,2.0,2.0,6.0,-4.0,1.0,4.0,0.0,0.6666666666666666,2.0
2210,P-75422,Dahleb,Mustapha,1952-02-08,0,0,0,1,0,1,1982,https://en.wikipedia.org/wiki/Mustapha_Dahleb,WC-1982,1982 FIFA Men's World Cup,1982,1982-06-13,Spain,30.0,0.0,0.0,0.0,3.0,2.0,1.0,midfielder,T-01,3.0,2.0,0.0,1.0,5.0,5.0,0.0,4.0,3.0,0.6666666666666666,1.6666666666666667,1.6666666666666667
2211,P-63429,Dahlin,Martin,1968-04-16,0,0,0,0,1,1,1994,https://en.wikipedia.org/wiki/Martin_Dahlin,WC-1994,1994 FIFA Men's World Cup,1994,1994-06-17,United States,26.0,4.0,0.0,0.0,5.0,5.0,0.0,"forward, center forward",T-74,3.0,1.0,2.0,0.0,6.0,4.0,2.0,5.0,2.0,0.3333333333333333,2.0,1.3333333333333333
2212,P-97292,Dahlkemper,Abby,1993-05-13,1,0,1,0,0,1,2019,https://en.wikipedia.org/wiki/Abby_Dahlkemper,WC-2019,2019 FIFA Women's World Cup,2019,2019-06-07,France,26.0,0.0,0.0,0.0,7.0,7.0,0.0,center back,T-83,3.0,3.0,0.0,0.0,18.0,0.0,18.0,9.0,1.0,1.0,6.0,0.0
2213,P-71934,Dahlkvist,Lisa,1987-02-06,1,0,0,1,0,2,"2011, 2015",https://en.wikipedia.org/wiki/Lisa_Dahlkvist,WC-2011,2011 FIFA Women's World Cup,2011,2011-06-26,Germany,24.0,3.0,1.0,0.0,6.0,6.0,0.0,center midfielder,T-74,3.0,3.0,0.0,0.0,4.0,1.0,3.0,9.0,1.0,1.0,1.3333333333333333,0.3333333333333333
2214,P-32803,Dahmen,Aymen,1997-01-28,0,1,0,0,0,1,2022,https://en.wikipedia.org/wiki/Aymen_Dahmen,WC-2022,2022 FIFA Men's World Cup,2022,2022-11-20,Qatar,25.0,0.0,0.0,0.0,3.0,3.0,0.0,goal keeper,T-79,3.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2215,P-25746,Daiane,not applicable,1983-04-15,1,0,1,0,0,2,"2007, 2011","https://en.wikipedia.org/wiki/Daiane_Rodrigues_(footballer,_born_1983)",WC-2007,2007 FIFA Women's World Cup,2007,2007-09-10,China,24.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,T-09,3.0,3.0,0.0,0.0,10.0,0.0,10.0,9.0,1.0,1.0,3.3333333333333335,0.0
2216,P-96976,Daiane,not applicable,1997-09-07,1,0,1,0,0,1,2019,https://en.wikipedia.org/wiki/Daiane_Limeira,WC-2019,2019 FIFA Women's World Cup,2019,2019-06-07,France,21.0,0.0,0.0,0.0,1.0,0.0,1.0,defender,T-09,3.0,2.0,0.0,1.0,6.0,3.0,3.0,6.0,3.0,0.6666666666666666,2.0,1.0
2217,P-60841,Dailly,Christian,1973-10-23,0,0,1,0,0,1,1998,https://en.wikipedia.org/wiki/Christian_Dailly,WC-1998,1998 FIFA Men's World Cup,1998,1998-06-10,France,24.0,0.0,0.0,0.0,3.0,3.0,0.0,left midfielder,T-64,3.0,0.0,1.0,2.0,2.0,6.0,-4.0,1.0,4.0,0.0,0.6666666666666666,2.0
2218,P-82339,Đajić,Predrag,1922-05-01,0,0,0,1,0,1,1950,https://en.wikipedia.org/wiki/Predrag_%C4%90aji%C4%87,WC-1950,1950 FIFA Men's World Cup,1950,1950-06-24,Brazil,28.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,T-87,3.0,2.0,0.0,1.0,7.0,3.0,4.0,4.0,2.0,0.6666666666666666,2.3333333333333335,1.0
2219,P-52793,Dajka,László,1959-04-29,0,0,0,0,1,1,1986,https://en.wikipedia.org/wiki/L%C3%A1szl%C3%B3_Dajka,WC-1986,1986 FIFA Men's World Cup,1986,1986-05-31,Mexico,27.0,1.0,0.0,1.0,3.0,1.0,2.0,midfielder,T-36,3.0,1.0,0.0,2.0,2.0,9.0,-7.0,2.0,3.0,0.3333333333333333,0.6666666666666666,3.0
2220,P-73403,Dalem,Pierre,1912-03-16,0,0,0,1,0,1,1938,https://en.wikipedia.org/wiki/Pierre_Dalem,WC-1938,1938 FIFA Men's World Cup,1938,1938-06-04,France,26.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,T-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
2221,P-83674,Dalger,Christian,1949-12-19,0,0,0,0,1,1,1978,https://en.wikipedia.org/wiki/Christian_Dalger,WC-1978,1978 FIFA Men's World Cup,1978,1978-06-01,Argentina,28.0,0.0,0.0,0.0,1.0,1.0,0.0,forward,T-30,3.0,1.0,0.0,2.0,5.0,5.0,0.0,2.0,3.0,0.3333333333333333,1.6666666666666667,1.6666666666666667
2222,P-68584,Dalglish,Kenny,1951-03-04,0,0,0,0,1,3,"1974, 1978, 1982",https://en.wikipedia.org/wiki/Kenny_Dalglish,WC-1974,1974 FIFA Men's World Cup,1974,1974-06-13,West Germany,23.0,0.0,0.0,0.0,3.0,3.0,0.0,"center midfielder, left midfielder, midfielder",T-64,3.0,1.0,2.0,0.0,3.0,1.0,2.0,4.0,3.0,0.3333333333333333,1.0,0.3333333333333333
2223,P-15484,Dali,Kenza,1991-07-31,1,0,0,1,0,1,2015,https://en.wikipedia.org/wiki/Kenza_Dali,WC-2015,2015 FIFA Women's World Cup,2015,2015-06-06,Canada,23.0,0.0,0.0,0.0,2.0,1.0,1.0,"midfielder, right winger",T-30,3.0,2.0,0.0,1.0,6.0,2.0,4.0,6.0,1.0,0.6666666666666666,2.0,0.6666666666666666
2224,P-02802,Dallmann,Linda,1994-09-02,1,0,0,1,0,1,2019,https://en.wikipedia.org/wiki/Linda_Dallmann,WC-2019,2019 FIFA Women's World Cup,2019,2019-06-07,France,24.0,0.0,0.0,0.0,2.0,1.0,1.0,"midfielder, center midfielder",T-31,3.0,3.0,0.0,0.0,6.0,0.0,6.0,9.0,1.0,1.0,2.0,0.0
2225,P-95448,Dalmy,Marian,1984-11-25,1,0,1,0,0,1,2007,https://en.wikipedia.org/wiki/Marian_Dougherty,WC-2007,2007 FIFA Women's World Cup,2007,2007-09-10,China,22.0,0.0,0.0,0.0,2.0,1.0,1.0,defender,T-83,3.0,2.0,1.0,0.0,5.0,2.0,3.0,7.0,1.0,0.6666666666666666,1.6666666666666667,0.6666666666666666
2226,P-41603,Dalot,Diogo,1999-03-18,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Diogo_Dalot,WC-2022,2022 FIFA Men's World Cup,2022,2022-11-20,Qatar,23.0,0.0,0.0,0.0,3.0,3.0,0.0,right back,T-58,3.0,2.0,0.0,1.0,6.0,4.0,2.0,6.0,1.0,0.6666666666666666,2.0,1.3333333333333333
2227,P-44386,Dalsgaard,Henrik,1989-07-27,0,0,1,0,0,1,2018,https://en.wikipedia.org/wiki/Henrik_Dalsgaard,WC-2018,2018 FIFA Men's World Cup,2018,2018-06-14,Russia,28.0,0.0,0.0,0.0,4.0,4.0,0.0,"right back, left back",T-22,3.0,1.0,2.0,0.0,2.0,1.0,1.0,5.0,2.0,0.3333333333333333,0.6666666666666666,0.3333333333333333
2228,P-06237,Dalum Jensen,Dorte,1978-07-03,1,0,1,0,0,1,2007,https://en.wikipedia.org/wiki/Dorte_Dalum_Jensen,WC-2007,2007 FIFA Women's World Cup,2007,2007-09-10,China,29.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,T-22,3.0,1.0,0.0,2.0,4.0,4.0,0.0,3.0,3.0,0.3333333333333333,1.3333333333333333,1.3333333333333333
2229,P-06258,Daly,Rachel,1991-12-06,1,0,1,0,0,1,2019,https://en.wikipedia.org/wiki/Rachel_Daly,WC-2019,2019 FIFA Women's World Cup,2019,2019-06-07,France,27.0,0.0,0.0,0.0,5.0,2.0,3.0,"defender, right forward, left midfielder",T-28,3.0,3.0,0.0,0.0,5.0,1.0,4.0,9.0,1.0,1.0,1.6666666666666667,0.3333333333333333
2230,P-37242,Damas,Vítor,1947-10-08,0,1,0,0,0,1,1986,https://en.wikipedia.org/wiki/V%C3%ADtor_Damas,WC-1986,1986 FIFA Men's World Cup,1986,1986-05-31,Mexico,38.0,0.0,0.0,0.0,2.0,2.0,0.0,goal keeper,T-58,3.0,1.0,0.0,2.0,2.0,4.0,-2.0,2.0,4.0,0.3333333333333333,0.6666666666666666,1.3333333333333333
2231,P-16920,Damm,Petra,1961-03-20,1,0,0,1,0,1,1991,https://en.wikipedia.org/wiki/Petra_Damm,WC-1991,1991 FIFA Women's World Cup,1991,1991-11-16,China,30.0,0.0,0.0,0.0,4.0,4.0,0.0,midfielder,T-31,3.0,3.0,0.0,0.0,9.0,0.0,9.0,6.0,1.0,1.0,3.0,0.0
2232,P-57782,Damsgaard,Mikkel,2000-07-03,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Mikkel_Damsgaard,WC-2022,2022 FIFA Men's World Cup,2022,2022-11-20,Qatar,22.0,0.0,0.0,0.0,3.0,1.0,2.0,"midfielder, left winger",T-22,3.0,0.0,1.0,2.0,1.0,3.0,-2.0,1.0,4.0,0.0,0.3333333333333333,1.0
2233,P-76170,Danaeifard,Iraj,1951-03-19,0,0,0,1,0,1,1978,https://en.wikipedia.org/wiki/Iraj_Danaeifard,WC-1978,1978 FIFA Men's World Cup,1978,1978-06-01,Argentina,27.0,1.0,0.0,0.0,2.0,2.0,0.0,defender,T-38,3.0,0.0,1.0,2.0,2.0,8.0,-6.0,1.0,4.0,0.0,0.6666666666666666,2.6666666666666665
2234,P-21261,Danda,not applicable,1964-04-01,1,0,0,1,0,1,1991,https://en.wikipedia.org/wiki/Ros%C3%A2ngela_Rocha,WC-1991,1991 FIFA Women's World Cup,1991,1991-11-16,China,27.0,0.0,0.0,0.0,1.0,1.0,0.0,midfielder,T-09,3.0,1.0,0.0,2.0,1.0,7.0,-6.0,2.0,3.0,0.3333333333333333,0.3333333333333333,2.3333333333333335
2235,P-40352,Dani,not applicable,1951-06-28,0,0,0,0,1,1,1978,https://en.wikipedia.org/wiki/Daniel_Ruiz,WC-1978,1978 FIFA Men's World Cup,1978,1978-06-01,Argentina,26.0,1.0,0.0,0.0,1.0,1.0,0.0,forward,T-73,3.0,1.0,1.0,1.0,2.0,2.0,0.0,3.0,3.0,0.3333333333333333,0.6666666666666666,0.6666666666666666
2236,P-46780,Daniela,not applicable,1984-01-12,1,0,0,1,1,2,"2003, 2007",https://en.wikipedia.org/wiki/Daniela_Alves_Lima,WC-2003,2003 FIFA Women's World Cup,2003,2003-09-20,United States,19.0,1.0,0.0,0.0,4.0,4.0,0.0,midfielder,T-09,3.0,2.0,1.0,0.0,8.0,2.0,6.0,7.0,1.0,0.6666666666666666,2.6666666666666665,0.6666666666666666
2237,P-51943,Daniele,not applicable,1983-04-02,1,0,0,0,1,1,2011,https://en.wikipedia.org/wiki/Daniele_dos_Santos_de_Paula_Batista,WC-2011,2011 FIFA Women's World Cup,2011,2011-06-26,Germany,28.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,T-09,3.0,3.0,0.0,0.0,7.0,0.0,7.0,9.0,1.0,1.0,2.3333333333333335,0.0
2238,P-28983,Danilo,not applicable,1920-12-03,0,0,0,1,0,1,1950,https://en.wikipedia.org/wiki/Danilo_Alvim,WC-1950,1950 FIFA Men's World Cup,1950,1950-06-24,Brazil,29.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,T-09,6.0,4.0,1.0,1.0,22.0,6.0,16.0,9.0,1.0,0.6666666666666666,3.6666666666666665,1.0
2239,P-40137,Danilo,not applicable,1991-07-15,0,0,1,0,0,2,"2018, 2022","https://en.wikipedia.org/wiki/Danilo_(footballer,_born_July_1991)",WC-2018,2018 FIFA Men's World Cup,2018,2018-06-14,Russia,26.0,0.0,0.0,0.0,1.0,1.0,0.0,right back,T-09,3.0,2.0,1.0,0.0,5.0,1.0,4.0,7.0,1.0,0.6666666666666666,1.6666666666666667,0.3333333333333333
2240,P-40669,Danilov,Vasiliy,1941-05-13,0,0,1,0,0,1,1966,https://en.wikipedia.org/wiki/Vasiliy_Danilov,WC-1966,1966 FIFA Men's World Cup,1966,1966-07-11,England,25.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,T-72,3.0,3.0,0.0,0.0,6.0,1.0,5.0,6.0,1.0,1.0,2.0,0.3333333333333333
2241,P-17206,Danilova,Elena,1987-06-17,1,0,0,0,1,1,2003,https://en.wikipedia.org/wiki/Elena_Danilova,WC-2003,2003 FIFA Women's World Cup,2003,2003-09-20,United States,16.0,1.0,0.0,0.0,1.0,0.0,1.0,forward,T-62,3.0,2.0,0.0,1.0,5.0,2.0,3.0,6.0,2.0,0.6666666666666666,1.6666666666666667,0.6666666666666666
2242,P-16148,Danlad,Ibrahim,2002-12-02,0,1,0,0,0,1,2022,https://en.wikipedia.org/wiki/Ibrahim_Danlad,WC-2022,2022 FIFA Men's World Cup,2022,2022-11-20,Qatar,19.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,T-32,3.0,1.0,0.0,2.0,5.0,7.0,-2.0,3.0,4.0,0.3333333333333333,1.6666666666666667,2.3333333333333335
2243,P-95172,Danny,not applicable,1983-08-07,0,0,0,1,0,1,2010,https://en.wikipedia.org/wiki/Danny_(footballer),WC-2010,2010 FIFA Men's World Cup,2010,2010-06-11,South Africa,26.0,0.0,0.0,0.0,3.0,2.0,1.0,"left winger, right winger, midfielder",T-58,3.0,1.0,2.0,0.0,7.0,0.0,7.0,5.0,2.0,0.3333333333333333,2.3333333333333335,0.0
2244,P-03333,Danso,Mavis,1984-03-24,1,0,1,0,0,2,"2003, 2007",https://en.wikipedia.org/wiki/Mavis_Danso,WC-2003,2003 FIFA Women's World Cup,2003,2003-09-20,United States,19.0,0.0,0.0,0.0,3.0,3.0,0.0,defender,T-32,3.0,1.0,0.0,2.0,2.0,5.0,-3.0,3.0,3.0,0.3333333333333333,0.6666666666666666,1.6666666666666667
2245,P-93619,Dante,not applicable,1983-10-18,0,0,1,0,0,1,2014,https://en.wikipedia.org/wiki/Dante_(footballer),WC-2014,2014 FIFA Men's World Cup,2014,2014-06-12,Brazil,30.0,0.0,0.0,0.0,1.0,1.0,0.0,center back,T-09,3.0,2.0,1.0,0.0,7.0,2.0,5.0,7.0,1.0,0.6666666666666666,2.3333333333333335,0.6666666666666666
2246,P-08730,Daoudi,Rachid,1966-02-21,0,0,0,1,0,1,1994,https://en.wikipedia.org/wiki/Rachid_Daoudi,WC-1994,1994 FIFA Men's World Cup,1994,1994-06-17,United States,28.0,0.0,0.0,0.0,3.0,2.0,1.0,midfielder,T-47,3.0,0.0,0.0,3.0,2.0,5.0,-3.0,0.0,4.0,0.0,0.6666666666666666,1.6666666666666667
2247,P-05530,Daraselia,Vitaly,1957-10-09,0,0,0,1,0,1,1982,https://en.wikipedia.org/wiki/Vitaly_Daraselia,WC-1982,1982 FIFA Men's World Cup,1982,1982-06-13,Spain,24.0,0.0,0.0,0.0,4.0,2.0,2.0,midfielder,T-72,5.0,2.0,2.0,1.0,7.0,4.0,3.0,6.0,2.0,0.4,1.4,0.8
2248,P-52013,Dari,Achraf,1999-05-06,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Achraf_Dari,WC-2022,2022 FIFA Men's World Cup,2022,2022-11-20,Qatar,23.0,1.0,0.0,0.0,3.0,2.0,1.0,"defender, center back",T-47,3.0,2.0,1.0,0.0,4.0,1.0,3.0,7.0,1.0,0.6666666666666666,1.3333333333333333,0.3333333333333333
2249,P-03810,Dario,not applicable,1946-03-04,0,0,0,0,1,1,1970,https://en.wikipedia.org/wiki/Dad%C3%A1_Maravilha,WC-1970,1970 FIFA Men's World Cup,1970,1970-05-31,Mexico,24.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,T-09,3.0,3.0,0.0,0.0,8.0,3.0,5.0,6.0,1.0,1.0,2.6666666666666665,1.0
2250,P-77841,Darku,Memuna,1979-04-17,1,0,0,1,0,1,2007,https://en.wikipedia.org/wiki/Memuna_Darku,WC-2007,2007 FIFA Women's World Cup,2007,2007-09-10,China,28.0,0.0,0.0,0.0,3.0,2.0,1.0,midfielder,T-32,3.0,0.0,0.0,3.0,3.0,15.0,-12.0,0.0,4.0,0.0,1.0,5.0
